salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
138.5,2026-01-15T10:00:00,2026-01-15T20:00:00,[],[],16017139,265754,141400,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:10:00,54896,83215.0
96.95,2026-01-15T17:00:00,2026-01-16T00:00:00,[],[],16017146,247131,141400,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83215.0
114.2625,2026-01-15T10:00:00,2026-01-15T18:15:00,[],[],16017411,247094,141401,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:15,54896,82067.0
110.8,2026-01-15T10:05:00,2026-01-15T18:05:00,[],[],16017412,247102,141401,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82067.0
103.875,2026-01-15T16:00:00,2026-01-15T23:30:00,[],[],16017415,249006,141401,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:30,54896,82067.0
103.875,2026-01-15T16:00:00,2026-01-15T23:30:00,[],[],16017417,250230,141401,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:30,54896,82067.0
86.5625,2026-01-15T17:05:00,2026-01-15T23:20:00,[],[],16017481,247096,141401,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:15,54896,82067.0
90.025,2026-01-15T17:00:00,2026-01-15T23:30:00,[],[],16017766,247103,141401,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:30,54896,82067.0
79.6375,2026-01-15T11:15:00,2026-01-15T17:00:00,[],[],16017618,247125,141402,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:05:45,54896,83223.0
88.87083333333338,2026-01-15T17:00:00,2026-01-15T23:25:00,[],[],16017416,247125,141406,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:25,54896,82066.0
110.8,2026-01-15T13:00:00,2026-01-15T21:00:00,[],[],16017619,265818,141402,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83223.0
96.95,2026-01-15T16:00:00,2026-01-15T23:00:00,[],[],16017629,247099,141402,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,83223.0
83.74999999999994,2026-01-15T11:40:00,2026-01-15T17:15:00,[],[],16017378,265774,141403,2026-01-15,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:05:35,54896,82065.0
120.0,2026-01-15T16:00:00,2026-01-16T00:00:00,[],[],16017385,265793,141403,2026-01-15,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,54896,82065.0
33.49999999999995,2026-01-15T14:35:00,2026-01-15T16:49:00,[],[],16018240,265630,141403,2026-01-15,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:02:14,54896,
96.95,2026-01-15T13:00:00,2026-01-15T20:00:00,[],[],16017755,247074,141405,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,
91.17916666666662,2026-01-15T11:00:00,2026-01-15T17:35:00,[],[],16017462,247076,141406,2026-01-15,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:35,54896,82066.0
150.0,2026-01-15T10:00:00,2026-01-15T20:00:00,[],[],16017071,247140,141407,2026-01-15,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:10:00,54896,83221.0
0.0,2026-01-15T14:00:00,2026-01-15T21:00:00,[],[],16017737,248506,141413,2026-01-15,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:07:00,54896,83219.0
106.5,2026-01-15T16:00:00,2026-01-15T23:30:00,[],[],16017413,247091,141415,2026-01-15,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:07:30,54896,83222.0
88.75,2026-01-15T17:00:00,2026-01-15T23:15:00,[],[],16017419,248110,141415,2026-01-15,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:06:15,54896,83222.0
147.0,2026-01-15T08:05:00,2026-01-15T17:53:00,[],[],16017374,247075,141416,2026-01-15,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:48,54896,83220.0
135.0,2026-01-15T15:00:00,2026-01-16T00:00:00,[],[],16017065,247072,141418,2026-01-15,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,84166.0
144.0,2026-01-15T16:00:00,2026-01-16T01:00:00,[],[],16017533,247141,141569,2026-01-15,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:09:00,54896,83224.0
142.0,2026-01-15T15:00:00,2026-01-16T01:00:00,[],[],16017561,247067,141569,2026-01-15,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:10:00,54896,83224.0
144.0,2026-01-15T09:00:00,2026-01-15T18:00:00,[],[],16017759,247097,142270,2026-01-15,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:09:00,54896,
0.0,2026-01-15T11:00:00,2026-01-15T20:00:00,[],[],16016661,247003,141397,2026-01-15,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54895,
108.75,2026-01-15T16:45:00,2026-01-16T00:00:00,[],[],16016662,263405,141403,2026-01-15,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:07:15,54895,
142.5,2026-01-15T14:00:00,2026-01-15T23:30:00,[],[],16016657,265782,141418,2026-01-15,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:30,54895,
93.75,2026-01-15T10:45:00,2026-01-15T17:00:00,[],[],16016658,265746,141418,2026-01-15,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:06:15,54895,
63.9,2026-01-15T17:00:00,2026-01-15T21:30:00,[],[],16016660,247068,141569,2026-01-15,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:04:30,54895,
