salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
110.8,2026-02-01T11:00:00,2026-02-01T19:00:00,[],[],16018238,247113,141402,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,83223.0
69.25,2026-02-01T16:00:00,2026-02-01T21:00:00,[],[],16018376,247099,141402,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:05:00,54896,83223.0
90.0,2026-02-01T12:30:00,2026-02-01T18:30:00,[],[],16018063,265630,141403,2026-02-01,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:06:00,54896,82065.0
135.0,2026-02-01T16:00:00,2026-02-02T01:00:00,[],[],16018066,265793,141403,2026-02-01,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,82065.0
96.95,2026-02-01T10:00:00,2026-02-01T17:00:00,[],[],16018123,247076,141406,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82066.0
93.71833333333338,2026-02-01T09:57:00,2026-02-01T16:43:00,[],[],16019161,247076,141406,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:46,54896,
96.95,2026-02-01T15:00:00,2026-02-01T22:00:00,[],[],16018186,249007,141406,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82066.0
180.0,2026-02-01T08:00:00,2026-02-01T20:00:00,[],[],16018279,247135,141418,2026-02-01,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:12:00,54896,84166.0
135.0,2026-02-01T14:00:00,2026-02-01T23:00:00,[],[],16018298,247072,141418,2026-02-01,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,84166.0
168.0,2026-02-01T09:00:00,2026-02-01T19:30:00,[],[],16018173,247141,141569,2026-02-01,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:10:30,54896,83224.0
123.77666666666671,2026-02-01T10:00:00,2026-02-01T18:43:00,[],[],16018221,247139,141569,2026-02-01,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:43,54896,83224.0
0.0,2026-02-01T10:00:00,2026-02-01T18:00:00,[],[],16018004,247003,141397,2026-02-01,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:00,54895,
110.8,2026-02-01T13:00:00,2026-02-01T21:00:00,[],[],16019147,265308,141401,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54895,
90.025,2026-02-01T12:00:00,2026-02-01T18:30:00,[],[],16018630,265825,141402,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:30,54895,
90.0,2026-02-01T15:00:00,2026-02-01T21:00:00,[],[],16018003,263405,141403,2026-02-01,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:06:00,54895,
131.575,2026-02-01T11:30:00,2026-02-01T21:00:00,[],[],16019154,265107,141406,2026-02-01,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:30,54895,
