salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
124.65,2026-01-17T12:00:00,2026-01-17T21:00:00,[],[],16017757,247074,141405,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,
110.8,2026-01-17T10:00:00,2026-01-17T18:00:00,[],[],16017432,247076,141406,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:08:00,54896,82066.0
96.95,2026-01-17T17:00:00,2026-01-18T00:00:00,[],[],16017438,247117,141406,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82066.0
96.95,2026-01-17T17:00:00,2026-01-18T00:00:00,[],[],16017486,249007,141406,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82066.0
0.0,2026-01-17T11:00:00,2026-01-17T21:00:00,[],[],16017390,248506,141413,2026-01-17,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:10:00,54896,83219.0
113.6,2026-01-17T16:00:00,2026-01-18T00:00:00,[],[],16017436,247091,141415,2026-01-17,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:00,54896,83222.0
127.8,2026-01-17T10:00:00,2026-01-17T19:00:00,[],[],16017470,248110,141415,2026-01-17,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:09:00,54896,83222.0
150.0,2026-01-17T08:00:00,2026-01-17T18:00:00,[],[],16017388,247075,141416,2026-01-17,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:10:00,54896,83220.0
127.8,2026-01-17T14:00:00,2026-01-17T23:00:00,[],[],16017626,247083,141417,2026-01-17,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:09:00,54896,85100.0
150.0,2026-01-17T10:00:00,2026-01-17T20:00:00,[],[],16017061,247135,141418,2026-01-17,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:10:00,54896,84166.0
160.0,2026-01-17T15:00:00,2026-01-18T01:00:00,[],[],16017544,247141,141569,2026-01-17,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:10:00,54896,83224.0
142.0,2026-01-17T10:00:00,2026-01-17T20:00:00,[],[],16017555,247139,141569,2026-01-17,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:10:00,54896,83224.0
127.8,2026-01-17T13:00:00,2026-01-17T22:00:00,[],[],16017559,247067,141569,2026-01-17,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:09:00,54896,83224.0
85.2,2026-01-17T14:00:00,2026-01-17T20:00:00,[],[],16017485,247137,141829,2026-01-17,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:06:00,54896,84389.0
0.0,2026-01-17T11:00:00,2026-01-17T19:30:00,[],[],16016678,247003,141397,2026-01-17,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:08:30,54895,
0.0,2026-01-17T15:00:00,2026-01-18T00:45:00,[],[],16016677,263444,141398,2026-01-17,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:45,54895,
69.25,2026-01-17T11:00:00,2026-01-17T16:00:00,[],[],16016670,264570,141401,2026-01-17,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:05:00,54895,
153.75,2026-01-17T14:00:00,2026-01-18T00:15:00,[],[],16016672,265782,141418,2026-01-17,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:10:15,54895,
123.75,2026-01-17T11:00:00,2026-01-17T19:15:00,[],[],16016674,265746,141418,2026-01-17,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:15,54895,
145.55,2026-01-17T14:00:00,2026-01-18T00:15:00,[],[],16016676,247068,141569,2026-01-17,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:10:15,54895,
99.4,2026-01-17T17:00:00,2026-01-18T00:00:00,[],[],16016691,265592,142259,2026-01-17,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:07:00,54895,
