salary,start,end,supplements,breaks,id,employeeId,employeeGroupId,date,salaryCode,wage,shiftDuration,departmentId,positionId
83.1,2026-01-30T18:00:00,2026-01-31T00:00:00,[],[],16018131,247078,141401,2026-01-30,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,82067.0
124.65,2026-01-30T15:00:00,2026-01-31T00:00:00,[],[],16018175,247096,141401,2026-01-30,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:09:00,54896,82067.0
83.1,2026-01-30T18:00:00,2026-01-31T00:00:00,[],[],16018176,249006,141401,2026-01-30,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,82067.0
180.05,2026-01-30T11:00:00,2026-01-31T00:00:00,[],[],16018370,247125,141402,2026-01-30,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:13:00,54896,83223.0
83.1,2026-01-30T17:00:00,2026-01-30T23:00:00,[],[],16018371,265792,141402,2026-01-30,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:06:00,54896,83223.0
120.0,2026-01-30T16:00:00,2026-01-31T00:00:00,[],[],16018062,265774,141403,2026-01-30,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:00,54896,82065.0
135.0,2026-01-30T12:00:00,2026-01-30T21:00:00,[],[],16018064,265630,141403,2026-01-30,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:09:00,54896,82065.0
96.95,2026-01-30T17:00:00,2026-01-31T00:00:00,[],[],16018124,247076,141406,2026-01-30,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82066.0
96.95,2026-01-30T17:00:00,2026-01-31T00:00:00,[],[],16018125,249007,141406,2026-01-30,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54896,82066.0
150.0,2026-01-30T10:00:00,2026-01-30T20:00:00,[],[],16018300,247140,141407,2026-01-30,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:10:00,54896,83221.0
0.0,2026-01-30T12:00:00,2026-01-30T21:00:00,[],[],16018273,248506,141413,2026-01-30,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54896,83219.0
112.0,2026-01-30T10:00:00,2026-01-30T17:00:00,[],[],16018365,247105,141417,2026-01-30,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:07:00,54896,
113.6,2026-01-30T14:00:00,2026-01-30T22:00:00,[],[],16018375,247083,141417,2026-01-30,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:00,54896,85100.0
156.2,2026-01-30T14:00:00,2026-01-31T01:00:00,[],[],16018211,247067,141569,2026-01-30,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:11:00,54896,83224.0
192.0,2026-01-30T08:00:00,2026-01-30T20:00:00,[],[],16019073,247141,141569,2026-01-30,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:12:00,54896,
116.20333333333329,2026-01-30T10:02:00,2026-01-30T18:13:00,[],[],16019085,247139,141569,2026-01-30,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:08:11,54896,
142.0,2026-01-30T08:00:00,2026-01-30T18:00:00,[],[],16018121,247137,141829,2026-01-30,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:10:00,54896,84389.0
144.0,2026-01-30T09:00:00,2026-01-30T18:00:00,[],[],16018367,247097,142270,2026-01-30,1201,"{'rate': 16.0, 'type': 'Hourly'}",0:09:00,54896,
0.0,2026-01-30T10:00:00,2026-01-30T19:00:00,[],[],16018014,247003,141397,2026-01-30,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:09:00,54895,
0.0,2026-01-30T14:30:00,2026-01-31T00:30:00,[],[],16018010,263444,141398,2026-01-30,1201,"{'rate': 0.0, 'type': 'Hourly'}",0:10:00,54895,
96.95,2026-01-30T11:00:00,2026-01-30T18:00:00,[],[],16018947,247996,141401,2026-01-30,1201,"{'rate': 13.85, 'type': 'Hourly'}",0:07:00,54895,
127.5,2026-01-30T16:00:00,2026-01-31T00:30:00,[],[],16018037,265746,141418,2026-01-30,1201,"{'rate': 15.0, 'type': 'Hourly'}",0:08:30,54895,
97.03333333333329,2026-01-30T16:30:00,2026-01-30T23:20:00,[],[],16019018,265592,142259,2026-01-30,1201,"{'rate': 14.2, 'type': 'Hourly'}",0:06:50,54895,
